reference_area,counterpart_area,TIME_PERIOD,OBS_VALUE
Singapore,Italy,2005,305.4
Singapore,Italy,2006,219.1
Singapore,Italy,2007,247.4
Singapore,Italy,2008,222.3
Singapore,Italy,2009,154.9
Singapore,Italy,2010,220.1
Singapore,Italy,2011,299.90000000000003
Singapore,Italy,2012,218.6
Singapore,Italy,2013,282.90000000000003
Singapore,Italy,2014,265.09999999999997
Singapore,Italy,2015,283.5
Singapore,Italy,2016,285.0
Singapore,Italy,2017,393.7
Singapore,Italy,2018,463.59999999999997
Singapore,Italy,2019,437.29999999999995
Singapore,Italy,2020,391.8
Singapore,Japan,1997,2994.4000000000005
Singapore,Japan,1998,2380.3
Singapore,Japan,1999,2878.7000000000003
Singapore,Japan,2000,3617.1000000000004
Singapore,Japan,2001,3436.0
Singapore,Japan,2002,2804.1
Singapore,Japan,2003,2981.5
Singapore,Japan,2004,3667.0
Singapore,Japan,2005,3681.3
Singapore,Japan,2006,3814.9
Singapore,Japan,2007,3668.2000000000003
Singapore,Japan,2008,4249.4
Singapore,Japan,2009,3514.2
Singapore,Japan,2010,4883.299999999999
Singapore,Japan,2011,6596.0
Singapore,Japan,2012,6584.0
Singapore,Japan,2013,5616.599999999999
Singapore,Japan,2014,6164.7
Singapore,Japan,2015,5761.2
Singapore,Japan,2016,5254.299999999999
Singapore,Japan,2017,6360.400000000001
Singapore,Japan,2018,6917.4
Singapore,Japan,2019,6240.900000000001
Singapore,Japan,2020,5734.8
Singapore,Jordan,1997,2.8000000000000003
Singapore,Jordan,1998,2.3
Singapore,Jordan,1999,2.6
Singapore,Jordan,2000,2.6
Singapore,Jordan,2001,2.4
Singapore,Jordan,2002,4.699999999999999
Singapore,Jordan,2003,3.2
Singapore,Jordan,2004,6.4
Singapore,Jordan,2005,4.8
Singapore,Jordan,2006,7.3
Singapore,Jordan,2007,41.800000000000004
Singapore,Jordan,2008,28.8
Singapore,Jordan,2009,7.3
Singapore,Jordan,2010,20.2
Singapore,Jordan,2011,12.6
Singapore,Jordan,2012,15.6
Singapore,Jordan,2013,26.5
Singapore,Jordan,2014,22.5
Singapore,Jordan,2015,38.099999999999994
Singapore,Jordan,2016,19.8
Singapore,Jordan,2017,17.0
Singapore,Jordan,2018,16.7
Singapore,Jordan,2019,30.0
Singapore,Jordan,2020,30.900000000000002
Singapore,Kazakhstan,1997,2.1
Singapore,Kazakhstan,1998,1.5
Singapore,Kazakhstan,1999,1.0
Singapore,Kazakhstan,2000,0.8
Singapore,Kazakhstan,2001,1.7000000000000002
Singapore,Kazakhstan,2002,3.6999999999999997
Singapore,Kazakhstan,2003,4.2
Singapore,Kazakhstan,2004,8.8
Singapore,Kazakhstan,2005,20.2
Singapore,Kazakhstan,2006,20.2
Singapore,Kazakhstan,2007,19.4
Singapore,Kazakhstan,2008,15.299999999999999
Singapore,Kazakhstan,2009,17.2
Singapore,Kazakhstan,2010,26.599999999999998
Singapore,Kazakhstan,2011,32.699999999999996
Singapore,Kazakhstan,2012,59.800000000000004
Singapore,Kazakhstan,2013,129.4
Singapore,Kazakhstan,2014,56.4
Singapore,Kazakhstan,2015,48.2
Singapore,Kazakhstan,2016,40.1
Singapore,Kazakhstan,2017,36.4
Singapore,Kazakhstan,2018,37.0
Singapore,Kazakhstan,2019,41.1
Singapore,Kazakhstan,2020,25.6
Singapore,Laos,1997,1.6
Singapore,Laos,1998,1.8
Singapore,Laos,1999,1.5999999999999999
Singapore,Laos,2000,2.9
Singapore,Laos,2001,1.8
Singapore,Laos,2002,1.6
Singapore,Laos,2003,1.0999999999999999
Singapore,Laos,2004,2.4
Singapore,Laos,2005,9.700000000000001
Singapore,Laos,2006,10.8
Singapore,Laos,2007,6.4
Singapore,Laos,2008,13.6
Singapore,Laos,2009,12.7
Singapore,Laos,2010,4.3
Singapore,Laos,2011,4.3999999999999995
Singapore,Laos,2012,11.799999999999999
Singapore,Laos,2013,14.999999999999998
Singapore,Laos,2014,7.7
Singapore,Laos,2015,6.3
Singapore,Laos,2016,5.8999999999999995
Singapore,Laos,2017,43.4
Singapore,Laos,2018,33.2
Singapore,Laos,2019,35.9
Singapore,Laos,2020,35.6
Singapore,Latvia,1997,0.8
Singapore,Latvia,1998,2.1999999999999997
Singapore,Latvia,1999,1.4
Singapore,Latvia,2000,1.0
Singapore,Latvia,2001,0.7
Singapore,Latvia,2002,0.9
Singapore,Latvia,2003,1.5
Singapore,Latvia,2004,2.0
Singapore,Latvia,2005,0.7
Singapore,Latvia,2006,1.2000000000000002
Singapore,Latvia,2007,1.1
Singapore,Latvia,2008,2.0
Singapore,Latvia,2009,0.7
Singapore,Latvia,2010,1.1
Singapore,Latvia,2011,3.6
Singapore,Latvia,2012,3.1
Singapore,Latvia,2013,3.7
Singapore,Latvia,2014,1.9
Singapore,Latvia,2015,1.4
Singapore,Latvia,2016,2.1
Singapore,Latvia,2017,4.7
Singapore,Latvia,2018,2.8
Singapore,Latvia,2019,3.4000000000000004
Singapore,Latvia,2020,2.9
Singapore,Lithuania,1997,0.7
Singapore,Lithuania,1998,0.7
Singapore,Lithuania,1999,0.1
Singapore,Lithuania,2000,2.2
Singapore,Lithuania,2001,4.0
Singapore,Lithuania,2002,6.9
Singapore,Lithuania,2003,8.1
Singapore,Lithuania,2004,2.6999999999999997
Singapore,Lithuania,2005,1.4
Singapore,Lithuania,2006,3.4
Singapore,Lithuania,2007,0.9
Singapore,Lithuania,2008,1.3
Singapore,Lithuania,2009,0.5
Singapore,Lithuania,2010,1.7
Singapore,Lithuania,2011,3.2
Singapore,Lithuania,2012,1.2
Singapore,Lithuania,2013,1.3
Singapore,Lithuania,2014,0.7000000000000001
Singapore,Lithuania,2015,1.3
Singapore,Lithuania,2016,1.4
Singapore,Lithuania,2017,1.0
Singapore,Lithuania,2018,2.5
Singapore,Lithuania,2019,9.1
Singapore,Lithuania,2020,10.9
Singapore,Luxembourg,1997,26.099999999999998
Singapore,Luxembourg,1998,27.6
Singapore,Luxembourg,1999,1.5
Singapore,Luxembourg,2000,1.3
Singapore,Luxembourg,2001,0.7999999999999999
Singapore,Luxembourg,2002,1.7
Singapore,Luxembourg,2003,2.0
Singapore,Luxembourg,2004,4.1
Singapore,Luxembourg,2005,3.2
Singapore,Luxembourg,2006,4.8999999999999995
Singapore,Luxembourg,2007,2.7
Singapore,Luxembourg,2008,2.6
Singapore,Luxembourg,2009,4.7
Singapore,Luxembourg,2010,2.3
Singapore,Luxembourg,2011,3.4
Singapore,Luxembourg,2012,6.3999999999999995
Singapore,Luxembourg,2013,5.499999999999999
Singapore,Luxembourg,2014,6.0
Singapore,Luxembourg,2015,5.5
Singapore,Luxembourg,2016,2.8
Singapore,Luxembourg,2017,2.0
Singapore,Luxembourg,2018,2.2
Singapore,Luxembourg,2019,2.6
Singapore,Luxembourg,2020,2.8
Singapore,Malaysia,1997,5899.6
Singapore,Malaysia,1998,4109.5
Singapore,Malaysia,1999,4731.4
Singapore,Malaysia,2000,5772.400000000001
Singapore,Malaysia,2001,5212.1
Singapore,Malaysia,2002,3391.9999999999995
Singapore,Malaysia,2003,4443.2
Singapore,Malaysia,2004,4980.6
Singapore,Malaysia,2005,7213.1
Singapore,Malaysia,2006,6743.8
Singapore,Malaysia,2007,7821.0
Singapore,Malaysia,2008,9580.1
Singapore,Malaysia,2009,8371.1
Singapore,Malaysia,2010,11381.9
Singapore,Malaysia,2011,12887.8
Singapore,Malaysia,2012,11577.8
Singapore,Malaysia,2013,11107.0
Singapore,Malaysia,2014,11256.199999999999
Singapore,Malaysia,2015,10134.5
Singapore,Malaysia,2016,7799.6
Singapore,Malaysia,2017,9349.6
Singapore,Malaysia,2018,11391.4
Singapore,Malaysia,2019,11155.9
Singapore,Malaysia,2020,8638.699999999999
Singapore,Malta,1997,28.599999999999998
Singapore,Malta,1998,34.7
Singapore,Malta,1999,49.5
Singapore,Malta,2000,79.5
Singapore,Malta,2001,45.7
Singapore,Malta,2002,7.8
Singapore,Malta,2003,12.9
Singapore,Malta,2004,13.7
Singapore,Malta,2005,24.1
Singapore,Malta,2006,37.2
Singapore,Malta,2007,58.00000000000001
Singapore,Malta,2008,173.7
Singapore,Malta,2009,120.2
Singapore,Malta,2010,149.9
Singapore,Malta,2011,136.3
Singapore,Malta,2012,88.19999999999999
Singapore,Malta,2013,93.4
Singapore,Malta,2014,80.80000000000001
Singapore,Malta,2015,76.60000000000001
Singapore,Malta,2016,29.7
Singapore,Malta,2017,73.39999999999999
Singapore,Malta,2018,47.0
Singapore,Malta,2019,38.1
Singapore,Malta,2020,27.1
Singapore,Mexico,1997,187.10000000000002
Singapore,Mexico,1998,293.9
Singapore,Mexico,1999,320.0
Singapore,Mexico,2000,327.5
Singapore,Mexico,2001,864.1999999999999
Singapore,Mexico,2002,1255.6000000000001
Singapore,Mexico,2003,1039.4
Singapore,Mexico,2004,1699.6
Singapore,Mexico,2005,1329.6000000000001
Singapore,Mexico,2006,1106.1999999999998
Singapore,Mexico,2007,1389.1000000000001
Singapore,Mexico,2008,1371.1
Singapore,Mexico,2009,1061.1999999999998
Singapore,Mexico,2010,1343.6000000000001
Singapore,Mexico,2011,1539.7
Singapore,Mexico,2012,1684.7
Singapore,Mexico,2013,1742.4
Singapore,Mexico,2014,1462.3999999999999
Singapore,Mexico,2015,1435.0000000000002
Singapore,Mexico,2016,1469.9999999999998
Singapore,Mexico,2017,1603.6
Singapore,Mexico,2018,1878.3
Singapore,Mexico,2019,2181.4
Singapore,Mexico,2020,1872.0
Singapore,Morocco,1997,21.3
Singapore,Morocco,1998,11.5
Singapore,Morocco,1999,9.399999999999999
Singapore,Morocco,2000,5.4
Singapore,Morocco,2001,5.2
Singapore,Morocco,2002,3.2
Singapore,Morocco,2003,7.9
Singapore,Morocco,2004,13.000000000000002
Singapore,Morocco,2005,7.2
Singapore,Morocco,2006,7.3
Singapore,Morocco,2007,10.299999999999999
Singapore,Morocco,2008,118.1
Singapore,Morocco,2009,87.3
Singapore,Morocco,2010,192.1
Singapore,Morocco,2011,227.79999999999998
Singapore,Morocco,2012,145.79999999999998
Singapore,Morocco,2013,145.2
Singapore,Morocco,2014,133.6
Singapore,Morocco,2015,100.0
Singapore,Morocco,2016,113.0
Singapore,Morocco,2017,117.7
Singapore,Morocco,2018,117.9
Singapore,Morocco,2019,132.1
Singapore,Morocco,2020,77.6
Singapore,Myanmar,1997,10.5
Singapore,Myanmar,1998,9.2
Singapore,Myanmar,1999,10.3
Singapore,Myanmar,2000,9.4
Singapore,Myanmar,2001,128.7
Singapore,Myanmar,2002,8.6
Singapore,Myanmar,2003,6.1
Singapore,Myanmar,2004,9.4
Singapore,Myanmar,2005,18.7
Singapore,Myanmar,2006,22.1
Singapore,Myanmar,2007,16.400000000000002
Singapore,Myanmar,2008,21.3
Singapore,Myanmar,2009,26.1
Singapore,Myanmar,2010,769.1999999999999
Singapore,Myanmar,2011,1020.6
Singapore,Myanmar,2012,1161.4
Singapore,Myanmar,2013,1048.7
Singapore,Myanmar,2014,1593.8
Singapore,Myanmar,2015,1547.6
Singapore,Myanmar,2016,1126.8
Singapore,Myanmar,2017,1561.1
Singapore,Myanmar,2018,2072.0
Singapore,Myanmar,2019,1503.5
Singapore,Myanmar,2020,1252.6000000000001
Singapore,Netherlands,1997,263.09999999999997
Singapore,Netherlands,1998,188.7
Singapore,Netherlands,1999,287.0
Singapore,Netherlands,2000,280.40000000000003
Singapore,Netherlands,2001,160.8
Singapore,Netherlands,2002,101.5
Singapore,Netherlands,2003,142.2
Singapore,Netherlands,2004,292.40000000000003
Singapore,Netherlands,2005,350.3
Singapore,Netherlands,2006,564.3
Singapore,Netherlands,2007,656.6
Singapore,Netherlands,2008,599.6
Singapore,Netherlands,2009,570.5
Singapore,Netherlands,2010,561.7
Singapore,Netherlands,2011,667.4
Singapore,Netherlands,2012,672.0
Singapore,Netherlands,2013,631.9
Singapore,Netherlands,2014,645.4
Singapore,Netherlands,2015,548.4
Singapore,Netherlands,2016,638.9
Singapore,Netherlands,2017,979.0
Singapore,Netherlands,2018,1219.8999999999999
Singapore,Netherlands,2019,1467.3
Singapore,Netherlands,2020,1229.5
Singapore,New Zealand,1997,131.79999999999998
Singapore,New Zealand,1998,144.9
Singapore,New Zealand,1999,166.6
Singapore,New Zealand,2000,148.9
Singapore,New Zealand,2001,176.4
Singapore,New Zealand,2002,175.0
Singapore,New Zealand,2003,206.9
Singapore,New Zealand,2004,364.2
Singapore,New Zealand,2005,667.6
Singapore,New Zealand,2006,758.7
Singapore,New Zealand,2007,593.5999999999999
Singapore,New Zealand,2008,635.0
Singapore,New Zealand,2009,493.0
Singapore,New Zealand,2010,650.3
Singapore,New Zealand,2011,839.8000000000001
Singapore,New Zealand,2012,756.6
Singapore,New Zealand,2013,660.3
Singapore,New Zealand,2014,672.8
Singapore,New Zealand,2015,848.5
Singapore,New Zealand,2016,597.0
Singapore,New Zealand,2017,843.2
Singapore,New Zealand,2018,684.5
Singapore,New Zealand,2019,627.7
Singapore,New Zealand,2020,538.0
Singapore,Nigeria,1997,31.7
Singapore,Nigeria,1998,44.3
Singapore,Nigeria,1999,45.8
Singapore,Nigeria,2000,61.0
Singapore,Nigeria,2001,118.9
Singapore,Nigeria,2002,65.5
Singapore,Nigeria,2003,62.1
Singapore,Nigeria,2004,56.7
Singapore,Nigeria,2005,134.7
Singapore,Nigeria,2006,243.3
Singapore,Nigeria,2007,171.0
Singapore,Nigeria,2008,163.5
Singapore,Nigeria,2009,380.9
Singapore,Nigeria,2010,420.5
Singapore,Nigeria,2011,400.7
Singapore,Nigeria,2012,339.09999999999997
Singapore,Nigeria,2013,424.4
Singapore,Nigeria,2014,229.4
Singapore,Nigeria,2015,138.7
Singapore,Nigeria,2016,108.9
Singapore,Nigeria,2017,141.1
Singapore,Nigeria,2018,195.1
Singapore,Nigeria,2019,228.0
Singapore,Nigeria,2020,179.79999999999998
Singapore,Norway,1997,91.2
Singapore,Norway,1998,70.8
Singapore,Norway,1999,59.3
Singapore,Norway,2000,54.5
Singapore,Norway,2001,71.6
Singapore,Norway,2002,63.8
Singapore,Norway,2003,67.4
Singapore,Norway,2004,110.9
Singapore,Norway,2005,97.5
Singapore,Norway,2006,99.80000000000001
Singapore,Norway,2007,126.59999999999998
Singapore,Norway,2008,135.20000000000002
Singapore,Norway,2009,100.10000000000001
Singapore,Norway,2010,268.2
Singapore,Norway,2011,390.90000000000003
Singapore,Norway,2012,284.5
Singapore,Norway,2013,453.8
Singapore,Norway,2014,454.7
Singapore,Norway,2015,299.3
Singapore,Norway,2016,264.3
Singapore,Norway,2017,227.7
Singapore,Norway,2018,322.2
Singapore,Norway,2019,282.7
Singapore,Norway,2020,172.6
Singapore,Pakistan,1997,39.0
Singapore,Pakistan,1998,42.8
Singapore,Pakistan,1999,55.5
Singapore,Pakistan,2000,68.0
Singapore,Pakistan,2001,76.6
Singapore,Pakistan,2002,72.80000000000001
Singapore,Pakistan,2003,246.3
Singapore,Pakistan,2004,187.29999999999998
Singapore,Pakistan,2005,298.7
Singapore,Pakistan,2006,313.2
Singapore,Pakistan,2007,295.8
Singapore,Pakistan,2008,336.9
Singapore,Pakistan,2009,278.0
Singapore,Pakistan,2010,422.09999999999997
Singapore,Pakistan,2011,411.90000000000003
Singapore,Pakistan,2012,497.3
Singapore,Pakistan,2013,461.90000000000003
Singapore,Pakistan,2014,578.6
Singapore,Pakistan,2015,449.8
Singapore,Pakistan,2016,281.0
Singapore,Pakistan,2017,480.9
Singapore,Pakistan,2018,390.1
Singapore,Pakistan,2019,358.0
Singapore,Pakistan,2020,319.7
Singapore,Peru,1997,7.8999999999999995
Singapore,Peru,1998,9.799999999999999
Singapore,Peru,1999,6.0
Singapore,Peru,2000,8.4
Singapore,Peru,2001,13.299999999999999
Singapore,Peru,2002,16.6
Singapore,Peru,2003,15.8
Singapore,Peru,2004,19.7
Singapore,Peru,2005,16.8
Singapore,Peru,2006,16.2
Singapore,Peru,2007,26.2
Singapore,Peru,2008,30.1
Singapore,Peru,2009,24.5
Singapore,Peru,2010,31.900000000000002
Singapore,Peru,2011,38.8
Singapore,Peru,2012,47.9
Singapore,Peru,2013,44.6
Singapore,Peru,2014,41.4
Singapore,Peru,2015,43.1
Singapore,Peru,2016,56.9
Singapore,Peru,2017,55.3
Singapore,Peru,2018,50.5
Singapore,Peru,2019,57.7
Singapore,Peru,2020,41.0
Singapore,Philippines,1997,1207.3
Singapore,Philippines,1998,859.6999999999999
Singapore,Philippines,1999,690.3
Singapore,Philippines,2000,494.20000000000005
Singapore,Philippines,2001,609.8000000000001
Singapore,Philippines,2002,763.9
Singapore,Philippines,2003,880.1999999999999
Singapore,Philippines,2004,1194.6
Singapore,Philippines,2005,1489.3
Singapore,Philippines,2006,1757.1
Singapore,Philippines,2007,2413.5
Singapore,Philippines,2008,2489.4
Singapore,Philippines,2009,2278.5
Singapore,Philippines,2010,3351.9
Singapore,Philippines,2011,3093.1
Singapore,Philippines,2012,3531.5
Singapore,Philippines,2013,3182.6
Singapore,Philippines,2014,3707.2
Singapore,Philippines,2015,4315.3
Singapore,Philippines,2016,4977.0
Singapore,Philippines,2017,4872.8
Singapore,Philippines,2018,5072.3
Singapore,Philippines,2019,6482.799999999999
Singapore,Philippines,2020,4788.1
Singapore,Poland,1997,117.1
Singapore,Poland,1998,120.6
Singapore,Poland,1999,82.5
Singapore,Poland,2000,103.2
Singapore,Poland,2001,133.79999999999998
Singapore,Poland,2002,156.99999999999997
Singapore,Poland,2003,214.0
Singapore,Poland,2004,238.79999999999998
Singapore,Poland,2005,170.29999999999998
Singapore,Poland,2006,186.6
Singapore,Poland,2007,236.2
Singapore,Poland,2008,307.5
Singapore,Poland,2009,270.3
Singapore,Poland,2010,299.2
Singapore,Poland,2011,393.5
Singapore,Poland,2012,296.40000000000003
Singapore,Poland,2013,341.90000000000003
Singapore,Poland,2014,500.1
Singapore,Poland,2015,319.0
Singapore,Poland,2016,358.0
Singapore,Poland,2017,433.9
Singapore,Poland,2018,331.6
Singapore,Poland,2019,398.40000000000003
Singapore,Poland,2020,277.8
Singapore,Portugal,1997,19.3
Singapore,Portugal,1998,22.2
Singapore,Portugal,1999,18.3
Singapore,Portugal,2000,16.8
Singapore,Portugal,2001,19.299999999999997
Singapore,Portugal,2002,18.3
Singapore,Portugal,2003,20.700000000000003
Singapore,Portugal,2004,23.4
Singapore,Portugal,2005,20.2
Singapore,Portugal,2006,28.299999999999997
Singapore,Portugal,2007,59.50000000000001
Singapore,Portugal,2008,51.3
Singapore,Portugal,2009,16.3
Singapore,Portugal,2010,31.0
Singapore,Portugal,2011,30.799999999999997
Singapore,Portugal,2012,19.8
Singapore,Portugal,2013,16.599999999999998
Singapore,Portugal,2014,50.2
Singapore,Portugal,2015,40.800000000000004
Singapore,Portugal,2016,47.5
Singapore,Portugal,2017,44.4
Singapore,Portugal,2018,48.400000000000006
Singapore,Portugal,2019,58.199999999999996
Singapore,Portugal,2020,46.6
Singapore,Romania,1997,6.3999999999999995
Singapore,Romania,1998,9.6
Singapore,Romania,1999,6.9
Singapore,Romania,2000,2.6
Singapore,Romania,2001,9.0
Singapore,Romania,2002,14.1
Singapore,Romania,2003,23.599999999999998
Singapore,Romania,2004,29.2
Singapore,Romania,2005,23.099999999999998
Singapore,Romania,2006,25.3
Singapore,Romania,2007,9.6
Singapore,Romania,2008,15.100000000000001
Singapore,Romania,2009,9.700000000000001
Singapore,Romania,2010,41.699999999999996
Singapore,Romania,2011,28.500000000000004
Singapore,Romania,2012,27.099999999999998
Singapore,Romania,2013,33.199999999999996
Singapore,Romania,2014,24.5
Singapore,Romania,2015,11.799999999999999
Singapore,Romania,2016,14.8
Singapore,Romania,2017,16.9
Singapore,Romania,2018,34.5
Singapore,Romania,2019,29.4
Singapore,Romania,2020,33.900000000000006
Singapore,Russia,1997,183.49999999999997
Singapore,Russia,1998,78.89999999999999
Singapore,Russia,1999,36.4
Singapore,Russia,2000,40.4
Singapore,Russia,2001,121.9
Singapore,Russia,2002,86.0
Singapore,Russia,2003,78.7
Singapore,Russia,2004,136.5
Singapore,Russia,2005,261.40000000000003
Singapore,Russia,2006,308.9
Singapore,Russia,2007,348.2
Singapore,Russia,2008,257.1
Singapore,Russia,2009,334.7
Singapore,Russia,2010,310.4
Singapore,Russia,2011,460.6
Singapore,Russia,2012,504.29999999999995
Singapore,Russia,2013,663.3000000000001
Singapore,Russia,2014,730.0
Singapore,Russia,2015,566.9000000000001
Singapore,Russia,2016,579.5
Singapore,Russia,2017,840.1
Singapore,Russia,2018,590.2
Singapore,Russia,2019,697.4
Singapore,Russia,2020,453.0
Singapore,Saudi Arabia,1997,114.2
Singapore,Saudi Arabia,1998,79.0
Singapore,Saudi Arabia,1999,69.9
Singapore,Saudi Arabia,2000,82.39999999999999
Singapore,Saudi Arabia,2001,77.8
Singapore,Saudi Arabia,2002,77.80000000000001
Singapore,Saudi Arabia,2003,94.8
Singapore,Saudi Arabia,2004,89.5
Singapore,Saudi Arabia,2005,194.3
Singapore,Saudi Arabia,2006,360.7
Singapore,Saudi Arabia,2007,510.59999999999997
Singapore,Saudi Arabia,2008,314.5
Singapore,Saudi Arabia,2009,287.4
Singapore,Saudi Arabia,2010,336.2
Singapore,Saudi Arabia,2011,473.40000000000003
Singapore,Saudi Arabia,2012,507.5
Singapore,Saudi Arabia,2013,561.6
Singapore,Saudi Arabia,2014,703.7
Singapore,Saudi Arabia,2015,643.6
Singapore,Saudi Arabia,2016,538.6
Singapore,Saudi Arabia,2017,539.5
Singapore,Saudi Arabia,2018,494.8
Singapore,Saudi Arabia,2019,1657.3
Singapore,Saudi Arabia,2020,1020.4
Singapore,Senegal,1997,1.6
Singapore,Senegal,1998,0.30000000000000004
Singapore,Senegal,1999,0.5
Singapore,Senegal,2000,1.2
Singapore,Senegal,2001,1.0
Singapore,Senegal,2002,0.6000000000000001
Singapore,Senegal,2003,1.2
Singapore,Senegal,2004,1.4
Singapore,Senegal,2005,0.7000000000000001
Singapore,Senegal,2006,0.7999999999999999
Singapore,Senegal,2007,1.5
Singapore,Senegal,2008,18.7
Singapore,Senegal,2009,2.0
Singapore,Senegal,2010,2.2
Singapore,Senegal,2011,4.199999999999999
Singapore,Senegal,2012,3.5999999999999996
Singapore,Senegal,2013,3.3
Singapore,Senegal,2014,18.8
Singapore,Senegal,2015,42.199999999999996
Singapore,Senegal,2016,29.800000000000004
Singapore,Senegal,2017,27.3
Singapore,Senegal,2018,96.2
Singapore,Senegal,2019,73.0
Singapore,Senegal,2020,15.299999999999999
Singapore,Slovak Republic,1997,11.799999999999999
Singapore,Slovak Republic,1998,10.799999999999999
Singapore,Slovak Republic,1999,11.5
Singapore,Slovak Republic,2000,10.499999999999998
Singapore,Slovak Republic,2001,15.5
Singapore,Slovak Republic,2002,15.3
Singapore,Slovak Republic,2003,18.900000000000002
Singapore,Slovak Republic,2004,27.299999999999997
Singapore,Slovak Republic,2005,35.5
Singapore,Slovak Republic,2006,41.800000000000004
Singapore,Slovak Republic,2007,53.2
Singapore,Slovak Republic,2008,93.3
Singapore,Slovak Republic,2009,50.800000000000004
Singapore,Slovak Republic,2010,50.7
Singapore,Slovak Republic,2011,69.5
Singapore,Slovak Republic,2012,53.0
Singapore,Slovak Republic,2013,47.5
Singapore,Slovak Republic,2014,30.6
Singapore,Slovak Republic,2015,45.3
Singapore,Slovak Republic,2016,43.4
Singapore,Slovak Republic,2017,45.5
Singapore,Slovak Republic,2018,29.0
Singapore,Slovak Republic,2019,35.8
Singapore,Slovak Republic,2020,29.7
Singapore,Slovenia,1997,6.3
Singapore,Slovenia,1998,6.4
Singapore,Slovenia,1999,4.5
Singapore,Slovenia,2000,7.2
Singapore,Slovenia,2001,9.5
Singapore,Slovenia,2002,11.700000000000001
Singapore,Slovenia,2003,15.099999999999998
Singapore,Slovenia,2004,18.5
Singapore,Slovenia,2005,17.8
Singapore,Slovenia,2006,15.4
Singapore,Slovenia,2007,22.8
Singapore,Slovenia,2008,24.2
Singapore,Slovenia,2009,28.0
Singapore,Slovenia,2010,44.2
Singapore,Slovenia,2011,22.0
Singapore,Slovenia,2012,16.9
Singapore,Slovenia,2013,31.3
Singapore,Slovenia,2014,36.199999999999996
Singapore,Slovenia,2015,15.6
Singapore,Slovenia,2016,8.4
Singapore,Slovenia,2017,12.4
Singapore,Slovenia,2018,13.700000000000001
Singapore,Slovenia,2019,22.500000000000004
Singapore,Slovenia,2020,52.199999999999996
Singapore,South Africa,1997,123.3
Singapore,South Africa,1998,150.6
Singapore,South Africa,1999,115.8
Singapore,South Africa,2000,115.3
Singapore,South Africa,2001,110.2
Singapore,South Africa,2002,142.8
Singapore,South Africa,2003,188.29999999999998
Singapore,South Africa,2004,293.5
Singapore,South Africa,2005,324.1
Singapore,South Africa,2006,739.1999999999999
Singapore,South Africa,2007,384.5
Singapore,South Africa,2008,430.4
Singapore,South Africa,2009,334.8
Singapore,South Africa,2010,579.7
Singapore,South Africa,2011,502.09999999999997
Singapore,South Africa,2012,769.8
Singapore,South Africa,2013,949.9
Singapore,South Africa,2014,850.5
Singapore,South Africa,2015,649.9
Singapore,South Africa,2016,280.8
Singapore,South Africa,2017,288.5
Singapore,South Africa,2018,344.9
Singapore,South Africa,2019,306.5
Singapore,South Africa,2020,221.4
Singapore,South Korea,1997,1720.8
Singapore,South Korea,1998,1169.3000000000002
Singapore,South Korea,1999,1501.7
Singapore,South Korea,2000,2296.0
Singapore,South Korea,2001,2244.6
Singapore,South Korea,2002,2277.1
Singapore,South Korea,2003,2720.6000000000004
Singapore,South Korea,2004,3224.9
Singapore,South Korea,2005,3392.4
Singapore,South Korea,2006,3611.6000000000004
Singapore,South Korea,2007,5264.299999999999
Singapore,South Korea,2008,6881.099999999999
Singapore,South Korea,2009,6365.299999999999
Singapore,South Korea,2010,6726.599999999999
Singapore,South Korea,2011,11278.5
Singapore,South Korea,2012,10138.3
Singapore,South Korea,2013,10906.4
Singapore,South Korea,2014,11179.2
Singapore,South Korea,2015,6972.4
Singapore,South Korea,2016,6734.8
Singapore,South Korea,2017,8872.2
Singapore,South Korea,2018,7432.4
Singapore,South Korea,2019,6535.9
Singapore,South Korea,2020,7134.799999999999
Singapore,Spain,1997,226.49999999999997
Singapore,Spain,1998,235.5
Singapore,Spain,1999,275.0
Singapore,Spain,2000,301.8
Singapore,Spain,2001,288.0
Singapore,Spain,2002,303.5
Singapore,Spain,2003,374.9
Singapore,Spain,2004,419.99999999999994
Singapore,Spain,2005,323.90000000000003
Singapore,Spain,2006,451.4
Singapore,Spain,2007,376.0
Singapore,Spain,2008,375.8
Singapore,Spain,2009,332.09999999999997
Singapore,Spain,2010,402.9
Singapore,Spain,2011,529.8000000000001
Singapore,Spain,2012,426.6
Singapore,Spain,2013,542.6
Singapore,Spain,2014,550.8
Singapore,Spain,2015,355.8
Singapore,Spain,2016,289.29999999999995
Singapore,Spain,2017,286.6
Singapore,Spain,2018,350.00000000000006
Singapore,Spain,2019,426.29999999999995
Singapore,Spain,2020,198.89999999999998
Singapore,Sweden,1997,90.9
Singapore,Sweden,1998,82.3
Singapore,Sweden,1999,63.0
Singapore,Sweden,2000,68.7
Singapore,Sweden,2001,67.2
Singapore,Sweden,2002,42.7
Singapore,Sweden,2003,38.8
Singapore,Sweden,2004,64.2
Singapore,Sweden,2005,92.4
Singapore,Sweden,2006,78.6
Singapore,Sweden,2007,87.9
Singapore,Sweden,2008,70.9
Singapore,Sweden,2009,57.6
Singapore,Sweden,2010,45.9
Singapore,Sweden,2011,113.99999999999999
Singapore,Sweden,2012,50.6
Singapore,Sweden,2013,40.4
Singapore,Sweden,2014,50.5
Singapore,Sweden,2015,70.0
Singapore,Sweden,2016,71.4
Singapore,Sweden,2017,97.7
